prod_category,prod_subcategory,prod_price,month,week_of_year,is_festival_week,units_sold_last_week,avg_sales_4wk,current_stock,units_sold_next_week
Women,Salwar,1999.0,6,23,0,6.24,9.06,14,8.88
Women,Salwar,1999.0,6,24,0,8.88,8.69,10,10.77
Women,Salwar,1999.0,6,25,0,10.77,8.81,5,8.27
Women,Salwar,1999.0,6,26,0,8.27,8.54,17,10.95
Women,Salwar,1999.0,7,27,0,10.95,9.72,5,8.97
Women,Salwar,1999.0,7,28,0,8.97,9.74,7,6.76
Women,Salwar,1999.0,7,29,0,6.76,8.74,12,7.71
Women,Salwar,1999.0,7,30,0,7.71,8.6,11,8.34
Women,Salwar,1999.0,7,31,0,8.34,7.94,7,6.42
Women,Salwar,1999.0,8,32,0,6.42,7.31,13,7.06
Women,Salwar,1999.0,8,33,1,7.06,7.38,4,13.99
Women,Salwar,1999.0,8,34,0,13.99,8.95,13,6.08
Women,Salwar,1999.0,8,35,0,6.08,8.39,15,6.11
Women,Salwar,1999.0,9,36,1,6.11,8.31,6,11.39
Women,Salwar,1999.0,9,37,0,11.39,9.39,7,4.65
Women,Salwar,1999.0,9,38,0,4.65,7.06,6,5.62
Women,Salwar,1999.0,9,39,0,5.62,6.94,6,6.64
Women,Salwar,1999.0,10,40,0,6.64,7.08,9,5.91
Women,Salwar,1999.0,10,41,1,5.91,5.71,11,12.85
Women,Salwar,1999.0,10,42,0,12.85,7.76,14,6.6
Women,Salwar,1999.0,10,43,1,6.6,8.0,8,12.75
Women,Salwar,1999.0,10,44,1,12.75,9.53,8,14.85
Women,Salwar,1999.0,11,45,1,14.85,11.76,21,17.73
Women,Salwar,1999.0,11,46,0,17.73,12.98,21,5.97
Women,Salwar,1999.0,11,47,0,5.97,12.83,11,8.06
Women,Salwar,1999.0,11,48,0,8.06,11.65,18,6.38
Women,Salwar,1999.0,12,49,0,6.38,9.54,8,7.76
Women,Salwar,1999.0,12,50,0,7.76,7.04,11,6.16
Women,Salwar,1999.0,12,51,0,6.16,7.09,4,8.06
Women,Salwar,1999.0,12,52,1,8.06,7.09,4,14.92
Women,Salwar,1999.0,1,1,0,14.92,9.22,15,7.62
Women,Salwar,1999.0,1,2,1,7.62,9.19,18,17.03
Women,Salwar,1999.0,1,3,1,17.03,11.91,18,14.47
Women,Salwar,1999.0,1,4,0,14.47,13.51,10,7.38
Women,Salwar,1999.0,1,5,0,7.38,11.62,12,8.4
Women,Salwar,1999.0,2,6,0,8.4,11.82,9,10.29
Women,Salwar,1999.0,2,7,0,10.29,10.14,12,8.73
Women,Salwar,1999.0,2,8,0,8.73,8.7,14,12.23
Women,Salwar,1999.0,2,9,0,12.23,9.91,10,12.89
Women,Salwar,1999.0,3,10,1,12.89,11.03,16,18.83
Women,Salwar,1999.0,3,11,0,18.83,13.17,26,11.94
Women,Salwar,1999.0,3,12,0,11.94,13.97,26,6.05
Women,Salwar,1999.0,3,13,0,6.05,12.42,23,8.43
Women,Salwar,1999.0,4,14,0,8.43,11.31,11,9.75
Women,Salwar,1999.0,4,15,1,9.75,9.04,8,19.99
Women,Salwar,1999.0,4,16,0,19.99,11.06,21,10.47
Women,Salwar,1999.0,4,17,0,10.47,12.16,23,7.61
Women,Salwar,1999.0,4,18,0,7.61,11.96,20,9.72
Women,Salwar,1999.0,5,19,0,9.72,11.95,21,11.17
Women,Salwar,1999.0,5,20,0,11.17,9.74,12,6.48
Women,Salwar,1999.0,5,21,0,6.48,8.75,13,8.03
Women,Salwar,1999.0,5,22,0,8.03,8.85,16,10.71
Women,Salwar,1999.0,6,23,0,10.71,9.1,8,8.03
Women,Salwar,1999.0,6,24,0,8.03,8.31,15,8.79
Women,Salwar,1999.0,6,25,0,8.79,8.89,6,8.96
Women,Salwar,1999.0,6,26,0,8.96,9.12,9,7.26
Women,Salwar,1999.0,7,27,0,7.26,8.26,6,6.71
Women,Dress,299.0,7,28,0,12.96,12.96,25,12.06
Women,Dress,299.0,7,29,0,12.06,12.74,18,14.09
Women,Dress,299.0,7,30,0,14.09,13.02,26,12.15
Women,Dress,299.0,8,31,0,12.15,12.82,17,9.68
Women,Dress,299.0,8,32,0,9.68,12.0,15,12.66
Women,Dress,299.0,8,33,1,12.66,12.14,12,18.69
Women,Dress,299.0,8,34,0,18.69,13.3,25,11.5
Women,Dress,299.0,8,35,0,11.5,13.13,17,10.46
Women,Dress,299.0,9,36,1,10.46,13.33,10,19.74
Women,Dress,299.0,9,37,0,19.74,15.1,19,10.05
Women,Dress,299.0,9,38,0,10.05,12.94,15,10.18
Women,Dress,299.0,9,39,0,10.18,12.61,20,10.27
Women,Dress,299.0,10,40,0,10.27,12.56,20,10.68
Women,Dress,299.0,10,41,1,10.68,10.3,11,23.68
Women,Dress,299.0,10,42,0,23.68,13.7,22,13.25
Women,Dress,299.0,10,43,1,13.25,14.47,16,21.09
Women,Dress,299.0,10,44,1,21.09,17.18,25,24.03
Women,Dress,299.0,11,45,1,24.03,20.51,30,22.09
Women,Dress,299.0,11,46,0,22.09,20.12,26,10.55
Women,Dress,299.0,11,47,0,10.55,19.44,38,11.77
Women,Dress,299.0,11,48,0,11.77,17.11,24,9.18
Women,Dress,299.0,12,49,0,9.18,13.4,11,10.21
Women,Dress,299.0,12,50,0,10.21,10.43,14,10.01
Women,Dress,299.0,12,51,1,10.01,10.29,14,25.66
Women,Dress,299.0,12,52,1,25.66,13.77,12,18.52
Women,Dress,299.0,1,1,0,18.52,16.1,16,10.55
Women,Dress,299.0,1,2,1,10.55,16.18,27,20.09
Women,Dress,299.0,1,3,0,20.09,18.7,29,13.64
Women,Dress,299.0,1,4,0,13.64,15.7,8,12.97
Women,Dress,299.0,1,5,0,12.97,14.31,20,13.66
Women,Dress,299.0,2,6,0,13.66,15.09,23,15.28
Women,Dress,299.0,2,7,0,15.28,13.89,25,14.5
Women,Dress,299.0,2,8,0,14.5,14.1,15,14.11
Women,Dress,299.0,2,9,0,14.11,14.39,23,10.92
Women,Dress,299.0,3,10,1,10.92,13.7,27,32.22
Women,Dress,299.0,3,11,0,32.22,17.94,21,10.98
Women,Dress,299.0,3,12,0,10.98,17.06,29,15.84
Women,Dress,299.0,3,13,0,15.84,17.49,16,22.57
Women,Dress,299.0,4,14,0,22.57,20.4,23,16.77
Women,Dress,299.0,4,15,1,16.77,16.54,31,27.89
Women,Dress,299.0,4,16,0,27.89,20.77,13,17.49
Women,Dress,299.0,4,17,0,17.49,21.18,34,19.87
Women,Dress,299.0,5,18,0,19.87,20.5,18,17.62
Women,Dress,299.0,5,19,0,17.62,20.72,40,18.2
Women,Dress,299.0,5,20,0,18.2,18.3,36,12.88
Women,Dress,299.0,5,21,0,12.88,17.14,28,13.63
Women,Dress,299.0,5,22,0,13.63,15.58,10,15.83
Women,Dress,299.0,6,23,0,15.83,15.14,10,13.82
Women,Dress,299.0,6,24,0,13.82,14.04,26,11.84
Women,Dress,299.0,6,25,0,11.84,13.78,24,14.61
Women,Dress,299.0,6,26,0,14.61,14.02,8,14.54
Women,Dress,299.0,7,27,0,14.54,13.7,18,12.25
Women,Dress,299.0,7,28,0,12.25,13.31,11,10.52
Women,Dress,299.0,7,29,0,10.52,12.98,17,11.36
Women,Dress,299.0,7,30,0,11.36,12.16,14,11.22
Women,Dress,299.0,7,31,0,11.22,11.34,20,11.85
Women,Dress,299.0,8,32,0,11.85,11.24,22,9.3
Women,Dress,299.0,8,33,1,9.3,10.93,10,21.69
Women,Dress,299.0,8,34,0,21.69,13.51,15,10.05
Women,Dress,299.0,8,35,0,10.05,13.22,16,11.69
Women,Dress,299.0,9,36,1,11.69,13.18,11,33.06
Women,Dress,299.0,9,37,0,33.06,19.12,24,10.74
Women,Dress,299.0,9,38,0,10.74,16.38,32,8.14
Women,Dress,299.0,9,39,0,8.14,15.91,29,10.24
Women,Dress,299.0,10,40,0,10.24,15.54,11,10.89
Women,Dress,299.0,10,41,1,10.89,10.0,14,22.98
Women,Dress,299.0,10,42,0,22.98,13.06,11,6.53
Women,Dress,299.0,10,43,1,6.53,12.66,14,20.79
Women,Dress,299.0,10,44,1,20.79,15.3,13,24.03
Women,Dress,299.0,11,45,1,24.03,18.58,26,16.58
Women,Dress,299.0,11,46,0,16.58,16.98,27,11.28
Women,Dress,299.0,11,47,0,11.28,18.17,21,12.86
Women,Dress,299.0,11,48,0,12.86,16.19,28,14.84
Women,Dress,299.0,12,49,0,14.84,13.89,21,12.22
Women,Dress,299.0,12,50,0,12.22,12.8,12,13.07
Women,Dress,299.0,12,51,0,13.07,13.25,15,13.2
Women,Dress,299.0,12,52,1,13.2,13.33,24,20.09
Women,Dress,299.0,1,1,0,20.09,14.64,8,17.65
Women,Dress,299.0,1,2,1,17.65,16.0,9,27.92
Women,Dress,299.0,1,3,1,27.92,19.72,17,26.24
Women,Dress,299.0,1,4,0,26.24,22.98,31,16.56
Women,Dress,299.0,1,5,0,16.56,22.09,43,12.6
Women,Dress,299.0,2,6,0,12.6,20.83,19,15.46
Women,Dress,299.0,2,7,0,15.46,17.72,15,13.97
Women,Dress,299.0,2,8,0,13.97,14.65,16,13.17
Women,Dress,299.0,2,9,0,13.17,13.8,14,15.11
Women,Dress,299.0,3,10,1,15.11,14.43,16,31.16
Women,Dress,299.0,3,11,0,31.16,18.35,36,15.1
Women,Dress,299.0,3,12,0,15.1,18.64,32,21.34
Women,Dress,299.0,3,13,0,21.34,20.68,38,15.83
Women,Dress,299.0,4,14,0,15.83,20.86,25,14.67
Women,Dress,299.0,4,15,1,14.67,16.73,31,31.53
Women,Dress,299.0,4,16,0,31.53,20.84,31,17.06
Women,Dress,299.0,4,17,0,17.06,19.77,11,16.29
Women,Dress,299.0,4,18,0,16.29,19.88,21,18.9
Women,Dress,299.0,5,19,0,18.9,20.94,15,15.63
Women,Dress,299.0,5,20,0,15.63,16.97,17,10.16
Women,Dress,299.0,5,21,0,10.16,15.24,22,14.96
Women,Dress,299.0,5,22,0,14.96,14.91,23,14.73
Women,Dress,299.0,6,23,0,14.73,13.87,21,16.23
Women,Dress,299.0,6,24,0,16.23,14.02,15,9.97
Women,Dress,299.0,6,25,0,9.97,13.97,14,14.58
Women,Dress,299.0,6,26,0,14.58,13.88,25,14.88
Women,Dress,299.0,7,27,0,14.88,13.92,26,13.24
Kids,Frock,999.0,7,28,0,4.8,4.8,7,5.13
Kids,Frock,999.0,7,29,0,5.13,4.88,8,3.89
Kids,Frock,999.0,7,30,0,3.89,4.65,5,4.99
Kids,Frock,999.0,8,31,0,4.99,4.7,8,3.61
Kids,Frock,999.0,8,32,0,3.61,4.4,3,3.82
Kids,Frock,999.0,8,33,1,3.82,4.08,6,9.02
Kids,Frock,999.0,8,34,0,9.02,5.36,9,5.29
Kids,Frock,999.0,8,35,0,5.29,5.44,10,5.06
Kids,Frock,999.0,9,36,1,5.06,5.8,10,8.24
Kids,Frock,999.0,9,37,0,8.24,6.9,12,2.98
Kids,Frock,999.0,9,38,0,2.98,5.39,5,3.52
Kids,Frock,999.0,9,39,0,3.52,4.95,9,3.66
Kids,Frock,999.0,10,40,0,3.66,4.6,2,2.47
Kids,Frock,999.0,10,41,1,2.47,3.16,2,6.44
Kids,Frock,999.0,10,42,0,6.44,4.02,5,4.42
Kids,Frock,999.0,10,43,1,4.42,4.25,3,9.88
Kids,Frock,999.0,10,44,1,9.88,5.8,4,9.26
Kids,Frock,999.0,11,45,1,9.26,7.5,14,7.45
Kids,Frock,999.0,11,46,0,7.45,7.75,8,4.53
Kids,Frock,999.0,11,47,0,4.53,7.78,12,4.18
Kids,Frock,999.0,11,48,0,4.18,6.36,6,3.59
Kids,Frock,999.0,12,49,0,3.59,4.94,9,4.58
Kids,Frock,999.0,12,50,0,4.58,4.22,8,4.9
Kids,Frock,999.0,12,51,1,4.9,4.31,3,7.95
Kids,Frock,999.0,12,52,1,7.95,5.25,4,7.52
Kids,Frock,999.0,1,1,0,7.52,6.24,4,4.47
Kids,Frock,999.0,1,2,1,4.47,6.21,9,11.78
Kids,Frock,999.0,1,3,0,11.78,7.93,15,5.65
Kids,Frock,999.0,1,4,0,5.65,7.35,7,4.83
Kids,Frock,999.0,1,5,0,4.83,6.68,6,4.6
Kids,Frock,999.0,2,6,0,4.6,6.71,12,5.34
Kids,Frock,999.0,2,7,0,5.34,5.1,10,4.51
Kids,Frock,999.0,2,8,0,4.51,4.82,8,5.68
Kids,Frock,999.0,2,9,0,5.68,5.03,5,5.44
Kids,Frock,999.0,3,10,1,5.44,5.24,5,7.15
Kids,Frock,999.0,3,11,0,7.15,5.7,11,5.38
Kids,Frock,999.0,3,12,0,5.38,5.91,5,3.71
Kids,Frock,999.0,3,13,0,3.71,5.42,8,5.96
Kids,Frock,999.0,4,14,0,5.96,5.55,3,4.7
Kids,Frock,999.0,4,15,1,4.7,4.94,7,8.57
Kids,Frock,999.0,4,16,0,8.57,5.74,9,5.49
Kids,Frock,999.0,4,17,0,5.49,6.18,6,5.37
Kids,Frock,999.0,5,18,0,5.37,6.03,5,5.87
Kids,Frock,999.0,5,19,0,5.87,6.32,6,4.58
Kids,Frock,999.0,5,20,0,4.58,5.33,9,6.66
Kids,Frock,999.0,5,21,0,6.66,5.62,7,5.99
Kids,Frock,999.0,5,22,0,5.99,5.78,5,6.48
Kids,Frock,999.0,6,23,0,6.48,5.93,4,5.04
Kids,Frock,999.0,6,24,0,5.04,6.04,9,4.39
Kids,Frock,999.0,6,25,0,4.39,5.48,5,6.31
Kids,Frock,999.0,6,26,0,6.31,5.55,6,5.4
Kids,Frock,999.0,7,27,0,5.4,5.28,7,4.56
Kids,Frock,999.0,7,28,0,4.56,5.16,10,4.6
Kids,Frock,999.0,7,29,0,4.6,5.22,9,4.21
Kids,Frock,999.0,7,30,0,4.21,4.69,7,5.08
Kids,Frock,999.0,7,31,0,5.08,4.61,5,4.56
Kids,Frock,999.0,8,32,0,4.56,4.61,4,4.54
Kids,Frock,999.0,8,33,1,4.54,4.6,5,7.0
Kids,Frock,999.0,8,34,0,7.0,5.3,4,3.96
Kids,Frock,999.0,8,35,0,3.96,5.02,4,4.09
Kids,Frock,999.0,9,36,1,4.09,4.9,6,5.97
Kids,Frock,999.0,9,37,0,5.97,5.26,5,4.09
Kids,Frock,999.0,9,38,0,4.09,4.53,9,2.82
Kids,Frock,999.0,9,39,0,2.82,4.24,5,3.87
Kids,Frock,999.0,10,40,0,3.87,4.19,5,4.34
Kids,Frock,999.0,10,41,1,4.34,3.78,3,8.91
Kids,Frock,999.0,10,42,0,8.91,4.99,6,5.04
Kids,Frock,999.0,10,43,1,5.04,5.54,3,7.96
Kids,Frock,999.0,10,44,1,7.96,6.56,10,7.46
Kids,Frock,999.0,11,45,1,7.46,7.34,13,6.62
Kids,Frock,999.0,11,46,0,6.62,6.77,6,3.27
Kids,Frock,999.0,11,47,0,3.27,6.33,7,4.12
Kids,Frock,999.0,11,48,0,4.12,5.37,4,3.36
Kids,Frock,999.0,12,49,0,3.36,4.34,8,3.54
Kids,Frock,999.0,12,50,0,3.54,3.57,7,4.44
Kids,Frock,999.0,12,51,0,4.44,3.86,6,4.27
Kids,Frock,999.0,12,52,1,4.27,3.9,8,8.05
Kids,Frock,999.0,1,1,0,8.05,5.07,3,4.53
Kids,Frock,999.0,1,2,1,4.53,5.32,3,10.97
Kids,Frock,999.0,1,3,1,10.97,6.96,11,10.63
Kids,Frock,999.0,1,4,0,10.63,8.55,11,5.93
Kids,Frock,999.0,1,5,0,5.93,8.02,13,5.08
Kids,Frock,999.0,2,6,0,5.08,8.15,7,4.96
Kids,Frock,999.0,2,7,0,4.96,6.65,4,5.52
Kids,Frock,999.0,2,8,0,5.52,5.37,10,4.49
Kids,Frock,999.0,2,9,0,4.49,5.02,8,5.34
Kids,Frock,999.0,3,10,1,5.34,5.08,4,10.62
Kids,Frock,999.0,3,11,0,10.62,6.49,8,8.04
Kids,Frock,999.0,3,12,0,8.04,7.12,4,6.78
Kids,Frock,999.0,3,13,0,6.78,7.69,12,6.28
Kids,Frock,999.0,4,14,0,6.28,7.93,7,6.1
Kids,Frock,999.0,4,15,1,6.1,6.8,9,14.3
Kids,Frock,999.0,4,16,0,14.3,8.36,10,2.76
Kids,Frock,999.0,4,17,0,2.76,7.36,5,6.02
Kids,Frock,999.0,4,18,0,6.02,7.29,6,4.96
Kids,Frock,999.0,5,19,0,4.96,7.01,6,4.85
Kids,Frock,999.0,5,20,0,4.85,4.65,5,6.15
Kids,Frock,999.0,5,21,0,6.15,5.5,5,5.9
Kids,Frock,999.0,5,22,0,5.9,5.46,5,5.64
Kids,Frock,999.0,6,23,0,5.64,5.63,9,6.06
Kids,Frock,999.0,6,24,0,6.06,5.94,12,5.89
Kids,Frock,999.0,6,25,0,5.89,5.87,6,3.68
Kids,Frock,999.0,6,26,0,3.68,5.32,7,4.76
Kids,Frock,999.0,7,27,0,4.76,5.1,6,5.14
Newborn,Onesie,699.0,7,28,0,5.28,5.28,6,6.1
Newborn,Onesie,699.0,7,29,0,6.1,5.49,4,5.45
Newborn,Onesie,699.0,7,30,0,5.45,5.53,10,5.42
Newborn,Onesie,699.0,8,31,0,5.42,5.56,6,3.94
Newborn,Onesie,699.0,8,32,0,3.94,5.23,6,3.59
Newborn,Onesie,699.0,8,33,1,3.59,4.6,5,9.52
Newborn,Onesie,699.0,8,34,0,9.52,5.62,8,4.11
Newborn,Onesie,699.0,8,35,0,4.11,5.29,3,4.72
Newborn,Onesie,699.0,9,36,1,4.72,5.49,6,7.75
Newborn,Onesie,699.0,9,37,0,7.75,6.52,10,3.93
Newborn,Onesie,699.0,9,38,0,3.93,5.13,4,4.73
Newborn,Onesie,699.0,9,39,0,4.73,5.28,6,4.23
Newborn,Onesie,699.0,10,40,0,4.23,5.16,10,3.5
Newborn,Onesie,699.0,10,41,1,3.5,4.1,4,7.54
Newborn,Onesie,699.0,10,42,0,7.54,5.0,4,4.17
Newborn,Onesie,699.0,10,43,1,4.17,4.86,3,9.41
Newborn,Onesie,699.0,10,44,1,9.41,6.16,5,8.64
Newborn,Onesie,699.0,11,45,1,8.64,7.44,11,9.53
Newborn,Onesie,699.0,11,46,0,9.53,7.94,10,4.34
Newborn,Onesie,699.0,11,47,0,4.34,7.98,6,5.47
Newborn,Onesie,699.0,11,48,0,5.47,6.99,9,4.61
Newborn,Onesie,699.0,12,49,0,4.61,5.99,10,4.43
Newborn,Onesie,699.0,12,50,0,4.43,4.71,3,6.08
Newborn,Onesie,699.0,12,51,1,6.08,5.15,3,10.17
Newborn,Onesie,699.0,12,52,1,10.17,6.32,10,11.13
Newborn,Onesie,699.0,1,1,0,11.13,7.95,6,4.86
Newborn,Onesie,699.0,1,2,1,4.86,8.06,6,11.58
Newborn,Onesie,699.0,1,3,0,11.58,9.44,13,6.07
Newborn,Onesie,699.0,1,4,0,6.07,8.41,11,5.0
Newborn,Onesie,699.0,1,5,0,5.0,6.88,7,6.54
Newborn,Onesie,699.0,2,6,0,6.54,7.3,5,5.81
Newborn,Onesie,699.0,2,7,0,5.81,5.85,9,6.77
Newborn,Onesie,699.0,2,8,0,6.77,6.03,6,5.44
Newborn,Onesie,699.0,2,9,0,5.44,6.14,8,5.68
Newborn,Onesie,699.0,3,10,1,5.68,5.93,3,12.75
Newborn,Onesie,699.0,3,11,0,12.75,7.66,14,5.45
Newborn,Onesie,699.0,3,12,0,5.45,7.33,9,6.49
Newborn,Onesie,699.0,3,13,0,6.49,7.59,7,6.66
Newborn,Onesie,699.0,4,14,0,6.66,7.84,6,6.48
Newborn,Onesie,699.0,4,15,1,6.48,6.27,8,12.81
Newborn,Onesie,699.0,4,16,0,12.81,8.11,9,5.29
Newborn,Onesie,699.0,4,17,0,5.29,7.81,15,4.96
Newborn,Onesie,699.0,5,18,0,4.96,7.39,14,6.15
Newborn,Onesie,699.0,5,19,0,6.15,7.3,9,4.56
Newborn,Onesie,699.0,5,20,0,4.56,5.24,6,4.38
Newborn,Onesie,699.0,5,21,0,4.38,5.01,4,5.48
Newborn,Onesie,699.0,5,22,0,5.48,5.14,9,5.06
Newborn,Onesie,699.0,6,23,0,5.06,4.87,6,6.07
Newborn,Onesie,699.0,6,24,0,6.07,5.25,4,5.58
Newborn,Onesie,699.0,6,25,0,5.58,5.55,6,5.79
Newborn,Onesie,699.0,6,26,0,5.79,5.63,9,6.05
Newborn,Onesie,699.0,7,27,0,6.05,5.87,4,6.23
Newborn,Onesie,699.0,7,28,0,6.23,5.91,4,5.67
Newborn,Onesie,699.0,7,29,0,5.67,5.93,4,5.1
Newborn,Onesie,699.0,7,30,0,5.1,5.76,9,4.17
Newborn,Onesie,699.0,7,31,0,4.17,5.29,7,5.58
Newborn,Onesie,699.0,8,32,0,5.58,5.13,5,3.85
Newborn,Onesie,699.0,8,33,1,3.85,4.68,9,10.3
Newborn,Onesie,699.0,8,34,0,10.3,5.98,7,5.39
Newborn,Onesie,699.0,8,35,0,5.39,6.28,4,4.66
Newborn,Onesie,699.0,9,36,1,4.66,6.05,10,7.43
Newborn,Onesie,699.0,9,37,0,7.43,6.95,11,3.98
Newborn,Onesie,699.0,9,38,0,3.98,5.37,10,4.39
Newborn,Onesie,699.0,9,39,0,4.39,5.12,8,3.75
Newborn,Onesie,699.0,10,40,0,3.75,4.89,9,2.97
Newborn,Onesie,699.0,10,41,1,2.97,3.78,4,8.62
Newborn,Onesie,699.0,10,42,0,8.62,4.93,9,4.51
Newborn,Onesie,699.0,10,43,1,4.51,4.96,10,9.23
Newborn,Onesie,699.0,10,44,1,9.23,6.33,8,8.08
Newborn,Onesie,699.0,11,45,1,8.08,7.61,14,8.85
Newborn,Onesie,699.0,11,46,0,8.85,7.67,7,4.62
Newborn,Onesie,699.0,11,47,0,4.62,7.69,10,3.54
Newborn,Onesie,699.0,11,48,0,3.54,6.27,5,4.33
Newborn,Onesie,699.0,12,49,0,4.33,5.33,8,4.85
Newborn,Onesie,699.0,12,50,0,4.85,4.34,4,5.2
Newborn,Onesie,699.0,12,51,0,5.2,4.48,5,6.16
Newborn,Onesie,699.0,12,52,1,6.16,5.14,4,10.79
Newborn,Onesie,699.0,1,1,0,10.79,6.75,13,4.35
Newborn,Onesie,699.0,1,2,1,4.35,6.62,3,9.52
Newborn,Onesie,699.0,1,3,1,9.52,7.7,13,12.64
Newborn,Onesie,699.0,1,4,0,12.64,9.32,9,7.27
Newborn,Onesie,699.0,1,5,0,7.27,8.44,6,4.92
Newborn,Onesie,699.0,2,6,0,4.92,8.58,7,5.41
Newborn,Onesie,699.0,2,7,0,5.41,7.56,5,7.73
Newborn,Onesie,699.0,2,8,0,7.73,6.33,6,7.55
Newborn,Onesie,699.0,2,9,0,7.55,6.4,10,6.69
Newborn,Onesie,699.0,3,10,1,6.69,6.85,11,11.45
Newborn,Onesie,699.0,3,11,0,11.45,8.36,12,5.29
Newborn,Onesie,699.0,3,12,0,5.29,7.75,4,5.74
Newborn,Onesie,699.0,3,13,0,5.74,7.29,13,5.98
Newborn,Onesie,699.0,4,14,0,5.98,7.12,12,6.03
Newborn,Onesie,699.0,4,15,1,6.03,5.76,5,9.72
Newborn,Onesie,699.0,4,16,0,9.72,6.87,8,5.47
Newborn,Onesie,699.0,4,17,0,5.47,6.8,5,6.35
Newborn,Onesie,699.0,4,18,0,6.35,6.89,11,5.68
Newborn,Onesie,699.0,5,19,0,5.68,6.81,11,5.02
Newborn,Onesie,699.0,5,20,0,5.02,5.63,5,5.18
Newborn,Onesie,699.0,5,21,0,5.18,5.56,7,5.78
Newborn,Onesie,699.0,5,22,0,5.78,5.42,8,4.64
Newborn,Onesie,699.0,6,23,0,4.64,5.15,5,6.87
Newborn,Onesie,699.0,6,24,0,6.87,5.62,5,4.51
Newborn,Onesie,699.0,6,25,0,4.51,5.45,3,6.07
Newborn,Onesie,699.0,6,26,0,6.07,5.52,9,6.9
Newborn,Onesie,699.0,7,27,0,6.9,6.09,10,4.28
Women,Saree,4999.0,7,28,0,4.86,4.86,8,7.04
Women,Saree,4999.0,7,29,0,7.04,5.41,5,3.83
Women,Saree,4999.0,7,30,0,3.83,5.15,10,4.33
Women,Saree,4999.0,8,31,0,4.33,5.02,9,4.06
Women,Saree,4999.0,8,32,0,4.06,4.81,3,4.87
Women,Saree,4999.0,8,33,1,4.87,4.27,4,8.01
Women,Saree,4999.0,8,34,0,8.01,5.32,4,3.55
Women,Saree,4999.0,8,35,0,3.55,5.12,9,4.47
Women,Saree,4999.0,9,36,1,4.47,5.23,5,7.52
Women,Saree,4999.0,9,37,0,7.52,5.89,11,3.39
Women,Saree,4999.0,9,38,0,3.39,4.73,3,3.45
Women,Saree,4999.0,9,39,0,3.45,4.71,8,3.14
Women,Saree,4999.0,10,40,0,3.14,4.38,3,2.72
Women,Saree,4999.0,10,41,1,2.72,3.18,2,6.4
Women,Saree,4999.0,10,42,0,6.4,3.93,8,3.79
Women,Saree,4999.0,10,43,1,3.79,4.01,3,7.49
Women,Saree,4999.0,10,44,1,7.49,5.1,8,6.27
Women,Saree,4999.0,11,45,1,6.27,5.98,9,7.11
Women,Saree,4999.0,11,46,0,7.11,6.16,6,4.53
Women,Saree,4999.0,11,47,0,4.53,6.35,10,4.57
Women,Saree,4999.0,11,48,0,4.57,5.62,8,4.37
Women,Saree,4999.0,12,49,0,4.37,5.14,4,3.71
Women,Saree,4999.0,12,50,0,3.71,4.29,6,5.21
Women,Saree,4999.0,12,51,1,5.21,4.46,7,9.08
Women,Saree,4999.0,12,52,1,9.08,5.59,7,8.47
Women,Saree,4999.0,1,1,0,8.47,6.62,12,4.1
Women,Saree,4999.0,1,2,1,4.1,6.71,3,11.04
Women,Saree,4999.0,1,3,0,11.04,8.17,4,3.08
Women,Saree,4999.0,1,4,0,3.08,6.67,8,5.43
Women,Saree,4999.0,1,5,0,5.43,5.91,5,4.93
Women,Saree,4999.0,2,6,0,4.93,6.12,4,6.33
Women,Saree,4999.0,2,7,0,6.33,4.94,7,7.41
Women,Saree,4999.0,2,8,0,7.41,6.02,9,4.96
Women,Saree,4999.0,2,9,0,4.96,5.91,5,6.5
Women,Saree,4999.0,3,10,1,6.5,6.3,7,11.97
Women,Saree,4999.0,3,11,0,11.97,7.71,7,5.94
Women,Saree,4999.0,3,12,0,5.94,7.34,4,4.54
Women,Saree,4999.0,3,13,0,4.54,7.24,11,5.31
Women,Saree,4999.0,4,14,0,5.31,6.94,4,6.63
Women,Saree,4999.0,4,15,1,6.63,5.61,8,13.79
Women,Saree,4999.0,4,16,0,13.79,7.57,11,7.18
Women,Saree,4999.0,4,17,0,7.18,8.23,7,5.25
Women,Saree,4999.0,5,18,0,5.25,8.21,16,6.1
Women,Saree,4999.0,5,19,0,6.1,8.08,13,5.18
Women,Saree,4999.0,5,20,0,5.18,5.93,11,5.65
Women,Saree,4999.0,5,21,0,5.65,5.55,9,5.85
Women,Saree,4999.0,5,22,0,5.85,5.7,3,4.98
Women,Saree,4999.0,6,23,0,4.98,5.42,7,5.71
Women,Saree,4999.0,6,24,0,5.71,5.55,11,4.99
Women,Saree,4999.0,6,25,0,4.99,5.38,8,4.99
Women,Saree,4999.0,6,26,0,4.99,5.17,4,3.88
Women,Saree,4999.0,7,27,0,3.88,4.89,6,4.37
Women,Saree,4999.0,7,28,0,4.37,4.56,5,4.28
Women,Saree,4999.0,7,29,0,4.28,4.38,3,6.25
Women,Saree,4999.0,7,30,0,6.25,4.7,8,3.93
Women,Saree,4999.0,7,31,0,3.93,4.71,3,4.31
Women,Saree,4999.0,8,32,0,4.31,4.69,8,3.76
Women,Saree,4999.0,8,33,1,3.76,4.56,4,8.09
Women,Saree,4999.0,8,34,0,8.09,5.02,9,4.17
Women,Saree,4999.0,8,35,0,4.17,5.08,9,3.44
Women,Saree,4999.0,9,36,1,3.44,4.87,3,8.98
